
@relation house-prices

@attribute num_quartos numeric
@attribute tamanho numeric
@attribute idade numeric
@attribute preco numeric

@data
5, 80, 28, 391686
3, 245, 20, 719690
5, 250, 17, 1235505
3, 98, 29, 277362
2, 284, 3, 573883
3, 67, 6, 206917
4, 108, 16, 416390
4, 230, 17, 905348
3, 220, 23, 642513
2, 126, 29, 243051
3, 201, 20, 592679
3, 202, 15, 598753
2, 76, 13, 137108
1, 281, 15, 275579
4, 272, 6, 1080650
5, 149, 24, 724048
3, 284, 1, 841565
1, 118, 25, 113167
1, 87, 17, 84205
2, 154, 5, 300210
3, 170, 17, 506950
5, 196, 24, 965805
4, 165, 24, 642397
4, 228, 13, 904620
3, 152, 8, 446233
3, 98, 25, 290128
5, 274, 22, 1361339
3, 254, 13, 752685
5, 204, 22, 1018889
4, 262, 11, 1051290
3, 238, 2, 709170
5, 71, 0, 363470
3, 128, 13, 383504
2, 112, 21, 217794
3, 226, 2, 667039
1, 151, 10, 139612
1, 193, 16, 190517
4, 238, 1, 956786
2, 295, 30, 576126
1, 84, 30, 76316
3, 146, 4, 438701
1, 65, 29, 42351
3, 110, 9, 322814
5, 268, 19, 1323325
4, 293, 19, 1163410
3, 98, 21, 287922
4, 237, 8, 941910
3, 121, 19, 350021
2, 285, 28, 557694
5, 144, 6, 724242
4, 142, 10, 556967
3, 267, 6, 805255
4, 167, 12, 653419
2, 94, 2, 189233
4, 151, 7, 609256
3, 87, 24, 243257
5, 210, 13, 1040428
3, 57, 6, 164288
5, 293, 1, 1458649
1, 141, 15, 138231
4, 278, 22, 1109367
5, 258, 19, 1288500
3, 98, 21, 278324
1, 218, 5, 218545
4, 53, 30, 202772
1, 300, 28, 276854
3, 169, 30, 482110
5, 108, 18, 537641
2, 99, 21, 194348
3, 152, 15, 441419
3, 165, 30, 488505
1, 186, 29, 175803
2, 127, 11, 245540
3, 79, 5, 241250
3, 285, 5, 859735
1, 162, 24, 154601
3, 253, 19, 755215
1, 245, 8, 246639
5, 224, 19, 1107556
2, 207, 8, 416957
1, 80, 29, 56172
4, 104, 16, 407261
4, 207, 11, 830326
2, 257, 5, 511272
1, 183, 14, 177545
3, 144, 16, 427761
5, 171, 19, 854346
2, 287, 13, 562187
1, 100, 28, 79043
4, 215, 4, 850088
4, 150, 11, 596209
4, 183, 12, 723682
1, 111, 8, 116987
3, 247, 16, 733978
2, 95, 22, 176849
2, 82, 19, 147507
4, 185, 28, 729416
4, 235, 13, 938529
1, 228, 27, 208810
4, 118, 7, 459274
4, 276, 26, 1090667
2, 178, 26, 341240
2, 292, 4, 576068
3, 142, 10, 421558
5, 173, 10, 862601
4, 174, 29, 678329
3, 208, 19, 619002
5, 90, 17, 444483
5, 279, 24, 1389898
4, 121, 22, 472195
3, 74, 5, 219515
4, 181, 4, 715892
3, 176, 15, 512762
5, 61, 16, 298194
5, 171, 29, 848686
2, 119, 19, 238297
3, 164, 22, 471458
5, 145, 13, 720952
2, 159, 26, 303728
5, 249, 4, 1243532
2, 244, 2, 494407
1, 165, 30, 149282
5, 272, 9, 1349527
2, 242, 14, 472865
5, 59, 22, 276950
5, 168, 25, 828044
2, 164, 13, 325177
2, 271, 12, 544268
1, 124, 16, 112346
5, 291, 1, 1447755
4, 138, 23, 531906
3, 110, 13, 326984
4, 108, 28, 427243
4, 116, 18, 459670
2, 80, 9, 147336
4, 100, 27, 388394
4, 266, 20, 1061810
5, 277, 2, 1389103
2, 148, 24, 283207
1, 210, 18, 207443
3, 147, 13, 437110
2, 226, 13, 442913
5, 256, 15, 1280833
3, 141, 1, 424204
4, 128, 17, 502789
1, 70, 29, 62983
1, 156, 9, 148955
4, 211, 4, 849253
1, 185, 29, 162613
2, 207, 23, 404972
5, 224, 22, 1118834
1, 299, 3, 290871
2, 75, 10, 143115
1, 218, 29, 202841
1, 109, 27, 90548
5, 220, 23, 1088490
2, 272, 20, 526777
4, 238, 1, 960890
1, 179, 4, 179227
1, 61, 20, 47609
5, 205, 9, 1026713
5, 85, 11, 427562
3, 207, 27, 610378
1, 131, 1, 121326
2, 200, 12, 385683
2, 149, 19, 294821
2, 142, 13, 275187
2, 172, 3, 333553
3, 241, 20, 714988
4, 223, 28, 879592
4, 114, 21, 444564
2, 220, 30, 431024
4, 145, 0, 578255
3, 118, 11, 357740
2, 90, 24, 158972
5, 65, 13, 323312
4, 109, 3, 427763
4, 138, 27, 531459
4, 271, 5, 1080115
4, 235, 20, 933283
4, 238, 14, 949584
5, 161, 11, 803800
4, 248, 3, 982566
4, 103, 0, 417341
1, 66, 5, 72120
1, 98, 27, 85025
3, 60, 26, 164283
3, 59, 1, 174343
3, 101, 17, 293638
5, 123, 0, 617730
3, 197, 27, 579861
4, 265, 21, 1048405
5, 187, 30, 928454
4, 281, 24, 1108434
5, 253, 10, 1255503
3, 285, 3, 852002
1, 218, 6, 207105
4, 278, 20, 1108656
2, 201, 23, 387517
4, 111, 25, 434290
4, 134, 14, 521535
1, 239, 22, 237181
1, 84, 14, 77526
4, 96, 0, 384528
3, 53, 21, 155054
1, 99, 17, 91021
1, 229, 1, 226711
3, 196, 4, 588856
3, 200, 22, 583248
4, 50, 17, 185452
1, 53, 19, 43335
5, 137, 1, 675135
3, 187, 4, 559686
4, 267, 5, 1068621
2, 168, 25, 323174
5, 274, 0, 1364205
4, 258, 28, 1016784
1, 270, 29, 255783
5, 75, 30, 364219
3, 164, 30, 484653
1, 94, 22, 83492
2, 164, 26, 313748
2, 141, 18, 273825
5, 87, 6, 430539
5, 123, 6, 606945
5, 130, 19, 638859
2, 132, 8, 259019
3, 68, 12, 205340
5, 88, 7, 443659
4, 247, 13, 990169
3, 286, 16, 847103
3, 226, 16, 676976
4, 65, 21, 258561
1, 124, 30, 105705
2, 143, 22, 266100
2, 293, 23, 571284
1, 255, 1, 258901
1, 114, 19, 105205
4, 271, 22, 1067090
3, 93, 0, 280610
3, 178, 9, 527524
1, 51, 29, 40535
2, 212, 4, 413609
1, 134, 20, 128005
3, 154, 9, 451698
1, 131, 23, 123522
1, 208, 3, 197535
4, 161, 19, 639663
3, 257, 13, 758941
2, 122, 11, 239075
3, 204, 22, 604631
4, 97, 0, 394844
5, 102, 23, 508466
5, 246, 15, 1223668
4, 198, 4, 792358
4, 137, 28, 531604
1, 295, 11, 291949
1, 106, 13, 107445
5, 70, 4, 347259
1, 89, 0, 94947
3, 257, 12, 771801
2, 291, 21, 567256
2, 131, 17, 247761
5, 274, 11, 1356121
1, 278, 9, 267629
1, 189, 26, 166145
3, 91, 11, 266124
2, 155, 21, 295967
1, 80, 0, 77158
5, 253, 4, 1272160
3, 202, 17, 601289
5, 126, 4, 628848
2, 88, 12, 168029
5, 204, 3, 1014810
1, 267, 1, 265673
5, 101, 20, 490679
3, 83, 1, 243413
3, 263, 1, 790271
5, 158, 3, 779007
3, 213, 3, 635520
1, 271, 17, 257565
2, 50, 21, 89467
1, 57, 18, 53435
5, 139, 5, 695996
3, 274, 26, 814297
3, 294, 22, 877593
1, 146, 25, 137653
4, 281, 14, 1123341
4, 219, 16, 869629
2, 59, 26, 101864
2, 83, 22, 150556
5, 51, 2, 245113
3, 186, 3, 558582
3, 287, 23, 857824
4, 176, 16, 701440
1, 181, 8, 167731
1, 139, 27, 119338
1, 119, 8, 105699
4, 154, 1, 618278
4, 179, 8, 714130
3, 214, 26, 621156
4, 145, 8, 579167
4, 111, 0, 450221
4, 58, 28, 215352
2, 190, 20, 376726
4, 279, 17, 1111796
3, 149, 0, 450600
5, 169, 4, 838847
5, 76, 4, 369892
5, 161, 9, 794383
1, 232, 21, 214501
5, 172, 18, 860397
3, 247, 9, 745378
1, 113, 17, 104766
3, 86, 30, 236523
1, 253, 6, 250296
4, 200, 13, 790664
2, 250, 13, 501843
3, 264, 9, 787037
5, 144, 14, 720202
3, 242, 2, 729545
3, 191, 21, 571484
1, 133, 29, 118951
5, 68, 6, 334334
4, 62, 6, 247840
4, 226, 4, 902149
2, 175, 15, 345905
5, 279, 23, 1384439
5, 99, 23, 493174
5, 112, 4, 549977
4, 300, 14, 1195896
5, 159, 28, 771768
3, 158, 21, 463796
5, 90, 23, 431520
1, 166, 27, 153605
5, 112, 13, 549146
1, 59, 1, 63546
1, 274, 21, 260908
1, 266, 17, 263842
4, 73, 23, 281721
1, 196, 11, 193350
1, 189, 10, 191744
4, 143, 26, 551353
2, 201, 21, 392300
3, 63, 27, 179475
3, 142, 23, 412627
1, 94, 21, 74474
3, 293, 1, 885231
1, 200, 7, 190178
5, 120, 11, 597832
5, 231, 26, 1147817
5, 243, 3, 1221937
5, 224, 18, 1109813
2, 141, 6, 274418
1, 185, 2, 179289
5, 220, 26, 1084904
1, 259, 30, 250577
4, 287, 0, 1142251
4, 137, 13, 551452
2, 126, 20, 240104
3, 280, 19, 827652
5, 288, 28, 1431836
4, 160, 20, 626246
2, 103, 19, 192618
2, 233, 17, 447643
3, 262, 14, 769118
2, 222, 5, 449477
3, 119, 24, 339943
3, 50, 23, 138591
5, 290, 5, 1455405
2, 72, 13, 139413
3, 267, 4, 807624
1, 127, 0, 125162
1, 75, 30, 59575
2, 266, 11, 534580
3, 202, 18, 602706
4, 161, 21, 636860
1, 221, 25, 214674
5, 203, 18, 1004997
5, 161, 24, 788098
2, 285, 21, 568369
5, 276, 23, 1364891
4, 167, 19, 661711
5, 66, 13, 330413
4, 109, 30, 428561
1, 69, 18, 52599
1, 274, 24, 266492
5, 147, 27, 715287
5, 95, 15, 463961
3, 56, 0, 166454
5, 185, 24, 908194
5, 251, 10, 1249193
3, 277, 28, 823640
2, 116, 2, 227185
1, 140, 14, 128791
1, 139, 23, 130012
3, 293, 23, 864432
4, 263, 30, 1042552
2, 168, 4, 333941
3, 109, 30, 310869
3, 236, 6, 708225
3, 125, 6, 370947
5, 185, 2, 926148
4, 238, 19, 941489
2, 119, 23, 235569
1, 190, 28, 185212
4, 94, 30, 370886
3, 211, 26, 616578
1, 62, 25, 44259
1, 256, 13, 259093
3, 266, 14, 791866
5, 179, 10, 883645
5, 181, 23, 886275
3, 251, 3, 749817
2, 135, 11, 262477
4, 298, 9, 1193193
1, 257, 3, 258994
5, 167, 4, 836639
5, 85, 25, 408628
4, 197, 21, 781784
4, 89, 22, 353650
2, 196, 10, 386088
4, 145, 27, 575388
5, 210, 13, 1038921
3, 86, 23, 237867
1, 190, 26, 180820
3, 73, 23, 214390
5, 256, 7, 1266571
4, 128, 13, 510809
4, 256, 7, 1013897
3, 116, 25, 344749
5, 160, 30, 784624
4, 240, 19, 944657
3, 261, 9, 783122
5, 258, 24, 1274730
1, 181, 20, 173623
4, 219, 13, 868585
5, 138, 1, 697148
3, 118, 10, 339629
3, 193, 9, 577490
3, 54, 7, 155851
2, 52, 0, 113278
1, 196, 24, 178171
5, 185, 17, 917217
4, 158, 3, 633516
5, 141, 26, 702000
5, 271, 14, 1347743
1, 211, 15, 209391
5, 257, 12, 1269089
4, 234, 16, 933493
4, 187, 7, 738281
2, 150, 30, 276082
1, 191, 18, 174221
2, 233, 11, 462057
1, 248, 27, 241338
4, 248, 17, 988469
5, 177, 21, 876568
2, 227, 2, 460254
2, 78, 20, 152054
1, 286, 23, 281720
5, 266, 6, 1325753
2, 115, 20, 228643
5, 280, 13, 1392839
2, 50, 5, 98992
5, 81, 0, 409518
5, 297, 27, 1476148
2, 236, 5, 473146
3, 197, 9, 582930
4, 58, 27, 225440
5, 189, 27, 925355
5, 268, 30, 1333667
1, 195, 3, 202511
4, 105, 9, 412984
2, 115, 18, 218425
1, 170, 25, 164384
5, 250, 25, 1242404
1, 106, 22, 103822
1, 236, 20, 225229
4, 275, 3, 1104191
1, 262, 13, 256344
5, 74, 30, 361993
2, 206, 27, 405359
1, 138, 5, 128881
2, 227, 24, 444173
5, 147, 10, 721835
2, 114, 13, 215246
2, 56, 10, 109130
3, 226, 8, 678985
1, 276, 23, 257283
5, 147, 15, 729543
2, 253, 21, 496200
1, 195, 19, 181569
5, 285, 7, 1421172
1, 102, 22, 94269
5, 259, 1, 1293541
3, 71, 10, 210885
5, 50, 23, 242452
2, 222, 11, 445618
4, 236, 30, 933944
4, 234, 12, 927759
2, 103, 20, 202773
5, 213, 11, 1052466
2, 211, 1, 429647
4, 135, 25, 517775
2, 211, 30, 403289
2, 150, 29, 286878
4, 64, 5, 248186
4, 160, 9, 642848
5, 294, 30, 1453489
2, 55, 4, 117984
2, 66, 29, 120996
4, 103, 13, 408577
3, 278, 18, 829960
1, 92, 29, 69544
5, 240, 22, 1192059
4, 58, 12, 229141
3, 175, 26, 510002
3, 58, 17, 160139
4, 280, 1, 1117908
3, 277, 27, 818479
1, 292, 12, 284254
1, 115, 7, 116960
4, 286, 30, 1120992
2, 105, 22, 189471
3, 154, 21, 447137
4, 182, 2, 734859
5, 245, 6, 1224385
2, 101, 1, 194755
2, 153, 7, 292701
4, 229, 24, 904975
2, 222, 30, 428759
3, 103, 9, 305158
5, 113, 22, 560034
5, 56, 2, 275135
1, 280, 29, 266881
4, 163, 17, 634114
1, 300, 1, 303683
4, 123, 4, 491069
3, 176, 10, 528061
1, 232, 27, 217064
2, 65, 25, 115781
3, 278, 18, 832608
5, 233, 28, 1157655
1, 74, 4, 81251
1, 107, 25, 103385
1, 268, 8, 272802
5, 298, 14, 1480699
1, 277, 3, 267757
1, 116, 27, 111769
5, 202, 20, 1008222
1, 163, 30, 149459
3, 129, 28, 370430
5, 116, 0, 578665
5, 63, 2, 323745
4, 192, 10, 758786
5, 134, 11, 669376
2, 270, 3, 528836
5, 109, 25, 533441
2, 147, 11, 290955
5, 71, 1, 351557
2, 98, 30, 174126
1, 229, 14, 216095
2, 143, 0, 277326
3, 134, 17, 383975
5, 218, 23, 1079915
2, 202, 6, 408068
4, 194, 28, 754859
4, 145, 13, 577593
5, 63, 14, 312677
5, 293, 6, 1464870
2, 254, 28, 486554
1, 211, 30, 194060
5, 189, 2, 934227
1, 299, 7, 293703
5, 183, 20, 902254
5, 239, 6, 1194172
3, 54, 15, 144516
2, 135, 4, 266091
2, 181, 8, 354482
4, 91, 22, 354785
5, 54, 10, 270381
2, 114, 2, 221994
4, 143, 21, 570632
3, 256, 1, 763475
2, 157, 21, 310558
2, 130, 5, 267355
1, 151, 0, 159810
2, 204, 27, 401063
4, 187, 11, 737760
2, 118, 1, 236405
2, 262, 0, 528453
5, 108, 16, 532982
4, 173, 26, 681457
5, 134, 17, 663002
2, 221, 25, 420024
2, 139, 30, 269613
3, 193, 0, 588979
1, 95, 11, 93645
5, 182, 4, 913735
2, 248, 14, 489777
1, 205, 16, 191181
4, 75, 6, 304011
2, 160, 17, 316878
4, 199, 27, 775676
5, 133, 17, 648478
3, 181, 14, 540400
3, 283, 4, 837005
3, 227, 12, 672497
2, 209, 27, 402533
4, 293, 22, 1153432
3, 159, 17, 475771
2, 133, 9, 253329
3, 267, 27, 785880
3, 177, 18, 524130
4, 67, 14, 255229
3, 294, 0, 882757
1, 106, 10, 110628
1, 231, 28, 217155
1, 118, 25, 98180
2, 124, 10, 248703
4, 54, 10, 203510
2, 274, 29, 536850
1, 182, 5, 186569
3, 250, 11, 746731
2, 201, 29, 388503
4, 162, 3, 640503
2, 178, 5, 354466
3, 61, 0, 175488
5, 218, 30, 1078653
2, 105, 9, 201004
3, 190, 16, 553439
3, 233, 17, 682433
4, 188, 22, 731520
3, 246, 15, 727503
5, 173, 7, 862598
2, 203, 14, 400372
2, 76, 7, 138902
1, 234, 0, 226122
3, 54, 11, 163844
2, 264, 0, 530005
4, 108, 26, 426639
1, 127, 15, 125529
5, 164, 13, 804254
3, 192, 23, 560352
5, 105, 29, 507023
5, 207, 6, 1040318
3, 86, 26, 236739
3, 119, 7, 359501
2, 202, 18, 399495
4, 89, 10, 347172
5, 286, 1, 1424780
2, 64, 13, 115966
2, 274, 1, 544914
2, 66, 23, 120404
2, 68, 12, 139431
4, 92, 20, 354128
5, 259, 3, 1291694
2, 169, 25, 327508
2, 164, 24, 310004
3, 260, 24, 767364
5, 189, 18, 933051
1, 156, 12, 143877
5, 285, 22, 1408118
4, 216, 8, 857886
3, 154, 17, 456357
1, 168, 1, 168589
2, 277, 16, 554682
2, 170, 15, 328448
1, 164, 22, 155244
3, 76, 18, 228464
5, 236, 17, 1166952
3, 185, 16, 548996
3, 89, 7, 270033
5, 298, 19, 1478260
3, 135, 5, 397423
2, 293, 14, 588673
5, 121, 9, 609574
5, 252, 18, 1258269
1, 156, 0, 159062
2, 226, 21, 449747
1, 98, 14, 87301
3, 292, 23, 855903
4, 296, 19, 1173520
2, 176, 13, 347722
4, 216, 21, 854943
1, 239, 11, 233476
5, 191, 4, 957475
3, 80, 7, 242502
1, 246, 2, 238324
2, 243, 12, 476693
5, 280, 4, 1397153
1, 290, 3, 293547
4, 282, 26, 1110335
2, 185, 14, 357359
3, 167, 30, 481106
4, 290, 30, 1144862
3, 71, 16, 199811
5, 216, 11, 1068126
5, 197, 0, 981546
3, 104, 5, 315273
5, 267, 8, 1323600
1, 100, 1, 103158
3, 149, 15, 442544
2, 142, 21, 279190
2, 241, 10, 482461
2, 286, 2, 578872
1, 254, 29, 236218
3, 297, 9, 893893
3, 97, 10, 293990
3, 134, 15, 394494
4, 133, 15, 517432
2, 73, 25, 139136
1, 74, 20, 69289
1, 53, 4, 52991
4, 241, 11, 968312
5, 247, 5, 1233145
5, 87, 30, 426937
1, 80, 1, 79085
2, 178, 26, 345002
3, 123, 13, 357617
4, 71, 0, 283141
5, 215, 24, 1062546
3, 293, 6, 873318
1, 146, 21, 132619
3, 178, 14, 528744
5, 158, 0, 788126
4, 247, 0, 986130
5, 53, 26, 243612
5, 180, 28, 888837
2, 76, 19, 148769
3, 246, 29, 720085
1, 248, 4, 237664
3, 138, 12, 404388
3, 235, 23, 690099
5, 271, 23, 1350481
5, 176, 5, 873738
4, 268, 1, 1077725
2, 211, 15, 419124
2, 90, 4, 179766
1, 84, 8, 88523
2, 259, 25, 508410
3, 218, 7, 659938
4, 123, 14, 492693
2, 161, 21, 301839
4, 226, 9, 892712
5, 82, 28, 391155
5, 175, 21, 858388
4, 268, 23, 1068171
4, 205, 24, 814490
2, 222, 7, 439738
5, 78, 16, 384488
1, 189, 8, 184540
5, 208, 22, 1019807
5, 290, 17, 1434956
2, 300, 3, 600919
3, 165, 4, 487949
4, 203, 21, 800481
3, 187, 4, 549001
5, 294, 27, 1447283
2, 189, 20, 368759
5, 126, 8, 627968
1, 255, 27, 246687
5, 94, 1, 459854
5, 300, 28, 1476387
2, 197, 14, 385481
3, 213, 27, 625418
2, 227, 23, 450316
1, 250, 29, 234982
3, 203, 15, 591536
5, 113, 1, 559591
1, 217, 29, 205391
1, 288, 25, 272325
2, 90, 2, 181433
1, 160, 0, 151520
4, 75, 13, 299127
5, 267, 19, 1327789
2, 256, 2, 515506
2, 86, 29, 164006
1, 214, 0, 206344
5, 292, 29, 1450718
4, 196, 6, 774858
1, 132, 6, 134506
3, 185, 26, 546150
5, 170, 12, 837959
1, 121, 20, 119135
4, 79, 16, 305914
2, 171, 14, 332505
1, 238, 26, 230891
3, 199, 29, 586942
2, 76, 9, 155300
2, 105, 24, 207930
2, 75, 1, 143430
1, 264, 27, 254316
1, 212, 20, 209437
4, 253, 4, 1002252
2, 262, 11, 513684
3, 139, 6, 419777
2, 241, 6, 470965
2, 119, 21, 232510
2, 289, 23, 561275
3, 68, 0, 195285
5, 182, 13, 907132
3, 213, 26, 625584
1, 148, 14, 142421
2, 272, 0, 539165
4, 51, 16, 196609
4, 242, 17, 955811
4, 281, 12, 1110880
5, 167, 18, 819733
4, 111, 27, 438074
1, 267, 7, 269973
3, 148, 24, 429567
2, 67, 4, 128398
4, 108, 8, 426151
3, 139, 15, 410360
4, 178, 15, 706768
3, 203, 14, 600805
5, 218, 1, 1079557
3, 255, 1, 769114
1, 95, 25, 82120
3, 152, 1, 459256
3, 219, 23, 643289
5, 177, 22, 881378
5, 123, 23, 610509
1, 165, 12, 151846
5, 179, 29, 884307
3, 271, 7, 817953
4, 169, 15, 659352
5, 241, 26, 1189726
4, 212, 29, 841642
4, 217, 27, 846477
4, 273, 19, 1073053
5, 300, 13, 1485214
2, 141, 15, 271445
5, 227, 24, 1123670
4, 269, 26, 1057290
4, 144, 23, 565991
5, 299, 15, 1492445
2, 108, 4, 205924
1, 229, 0, 233773
4, 264, 9, 1047942
4, 167, 18, 655339
1, 127, 21, 110169
5, 102, 19, 500399
4, 275, 4, 1094345
5, 300, 28, 1485132
2, 189, 21, 368250
4, 98, 18, 373210
4, 188, 11, 745151
4, 241, 0, 961698
3, 228, 19, 664979
3, 123, 14, 359961
1, 107, 20, 106855
3, 232, 1, 686863
3, 152, 10, 453936
1, 251, 13, 244134
2, 120, 28, 233210
2, 296, 28, 573265
5, 255, 29, 1258299
4, 238, 19, 932788
2, 106, 5, 205520
4, 216, 26, 854873
1, 205, 6, 204352
1, 296, 10, 284064
5, 111, 22, 553419
3, 207, 28, 598517
2, 288, 3, 573357
3, 183, 27, 543591
5, 187, 27, 931263
2, 99, 0, 206567
2, 167, 3, 336713
2, 256, 16, 496001
3, 186, 8, 548510
5, 174, 1, 868867
2, 58, 25, 110595
3, 93, 2, 269152
3, 54, 30, 155166
1, 136, 26, 128276
4, 106, 18, 419618
3, 71, 5, 206820
2, 123, 16, 241820
5, 130, 2, 645921
3, 289, 12, 862440
4, 279, 6, 1116561
2, 52, 27, 94324
2, 195, 11, 381817
2, 223, 5, 450798
1, 189, 7, 185969
4, 126, 1, 507781
2, 241, 11, 475884
3, 272, 10, 812499
2, 51, 18, 101469
1, 241, 2, 249743
2, 241, 13, 481116
5, 51, 15, 239254
1, 300, 9, 302973
1, 276, 21, 260471
2, 272, 7, 550049
4, 291, 5, 1164706
1, 211, 14, 205324
3, 169, 28, 495234
1, 228, 27, 209522
5, 294, 14, 1457013
1, 130, 10, 130241
3, 193, 8, 584072
2, 288, 18, 576939
3, 211, 29, 616707
2, 278, 20, 537447
5, 255, 27, 1255246
1, 286, 11, 287209
4, 96, 1, 377244
3, 238, 14, 698324
4, 192, 21, 761829
1, 134, 0, 127342
4, 62, 7, 244746
2, 154, 23, 303877
4, 130, 12, 512569
2, 102, 30, 184373
3, 228, 26, 664389
4, 199, 7, 794406
1, 63, 14, 62702
1, 138, 30, 129382
3, 184, 21, 544214
1, 153, 24, 144731
3, 230, 14, 678098
2, 284, 8, 571642
3, 245, 15, 719261
5, 91, 27, 448599
2, 283, 15, 567740
1, 90, 2, 85684
5, 237, 11, 1187343
4, 212, 14, 850406
5, 125, 28, 609596
5, 168, 12, 830047
3, 127, 8, 385921
1, 84, 22, 64140
2, 230, 11, 462579
1, 296, 14, 295453
1, 273, 0, 267761
1, 165, 17, 165439
4, 69, 3, 281662
5, 204, 25, 1005611
2, 251, 22, 491346
4, 288, 10, 1156962
1, 115, 18, 112542
1, 195, 27, 178526
1, 207, 7, 213385
1, 279, 2, 278861
4, 147, 24, 580758
4, 255, 13, 1010440
3, 154, 15, 446122
2, 196, 10, 378183
4, 232, 0, 932829
3, 212, 29, 615280
1, 204, 24, 189172
5, 236, 0, 1182690
3, 290, 2, 869761
1, 90, 26, 80687
3, 78, 2, 224396
4, 240, 26, 946837
3, 134, 3, 399233
5, 115, 25, 552655
2, 85, 9, 162836
3, 81, 20, 229310
2, 82, 19, 146586
1, 114, 7, 110572
3, 266, 24, 778717
5, 244, 27, 1210018
3, 229, 12, 679478
5, 253, 10, 1266039
1, 266, 13, 262553
2, 274, 9, 536901
2, 145, 8, 293743
1, 210, 6, 211616
1, 288, 14, 274513
5, 227, 16, 1123646
4, 251, 30, 994150
3, 205, 19, 608953
1, 124, 19, 120430
3, 96, 20, 275948
1, 103, 7, 91613
2, 224, 15, 434035
4, 237, 28, 941311
5, 139, 11, 698701
4, 201, 23, 794046
4, 162, 26, 628080
2, 175, 28, 328636
1, 126, 8, 117008
4, 87, 25, 332230
3, 224, 14, 659356
5, 147, 25, 720235
5, 124, 17, 617213
2, 273, 17, 532794
4, 226, 11, 905433
4, 173, 23, 672836
4, 180, 8, 709972
5, 136, 12, 672558
5, 199, 18, 993545
2, 114, 25, 206588
1, 223, 21, 219839
2, 105, 12, 197549
4, 123, 22, 474492
5, 150, 27, 733063
1, 158, 27, 147389
3, 214, 28, 634721
3, 198, 10, 592947
4, 144, 7, 563124
5, 273, 2, 1354559
3, 123, 22, 364311
4, 215, 8, 847966
4, 144, 17, 568608
5, 97, 17, 466791
4, 157, 30, 614188
2, 55, 21, 105643
4, 93, 13, 358742
2, 188, 2, 378566
1, 203, 26, 185843
3, 255, 4, 763575
3, 212, 14, 625634
4, 93, 9, 369685
4, 267, 28, 1059738
5, 167, 21, 827466
3, 272, 24, 807588
2, 180, 29, 345824
5, 242, 23, 1198604
2, 189, 9, 370998
1, 139, 3, 144809
1, 137, 13, 124566
4, 210, 0, 843741
4, 248, 27, 973859
3, 187, 25, 544218
4, 232, 15, 920450
1, 87, 5, 92255
3, 120, 15, 354458
2, 181, 3, 350720
5, 92, 25, 451702
4, 64, 9, 259429
1, 243, 7, 249324
4, 151, 11, 607615
5, 199, 17, 989069
2, 288, 0, 579679
4, 103, 25, 393444
5, 228, 30, 1126373
1, 236, 17, 230136
2, 224, 3, 448985
1, 134, 17, 126326
3, 147, 27, 427775
5, 206, 15, 1026450
1, 137, 24, 115491
5, 245, 28, 1215464
1, 73, 7, 76882
1, 175, 28, 165084
3, 149, 26, 439118
1, 211, 24, 207415
5, 228, 25, 1132426
1, 201, 6, 206557
1, 149, 10, 137443
1, 233, 22, 217526
4, 177, 29, 692573
5, 181, 28, 892135
4, 299, 1, 1201551
1, 96, 25, 83193
5, 99, 0, 494817
1, 292, 10, 284701
4, 279, 6, 1109116
4, 67, 22, 263100
2, 75, 24, 147749
3, 263, 24, 776021
2, 204, 29, 390494
1, 223, 10, 211858
1, 191, 1, 199463
1, 192, 10, 190754
3, 198, 18, 585567
5, 103, 8, 504121
4, 59, 19, 225784
4, 243, 13, 971646
5, 273, 5, 1362967
1, 206, 4, 194780
2, 200, 8, 402969
1, 152, 12, 154528
3, 137, 15, 408628
5, 271, 21, 1336327
5, 256, 22, 1261766
3, 265, 3, 802049
2, 124, 23, 240124
1, 108, 21, 95293
5, 293, 25, 1461284
3, 224, 26, 652096
3, 289, 11, 858061
4, 153, 20, 602021
5, 119, 22, 591198
2, 236, 1, 466054
2, 295, 5, 586615
1, 129, 7, 133010
4, 50, 4, 204769
3, 77, 13, 217641
3, 227, 15, 671039
3, 125, 25, 358625
3, 264, 16, 785282
1, 251, 7, 252367
4, 169, 22, 666463
5, 201, 11, 995830
2, 207, 2, 407091
1, 249, 13, 248643
3, 80, 30, 218064
1, 262, 30, 237893
4, 215, 28, 842287
1, 237, 2, 240201
3, 139, 22, 398772
3, 71, 21, 208667
3, 204, 28, 599432
4, 299, 11, 1182800
5, 86, 25, 415043
1, 115, 15, 110872
3, 157, 5, 458598
4, 234, 27, 912524
3, 101, 11, 303208
5, 244, 20, 1217447
5, 124, 25, 613464
3, 300, 7, 893932
4, 131, 13, 519088
3, 269, 18, 806628
3, 211, 30, 608377
1, 175, 25, 171443
2, 82, 18, 164486
3, 111, 6, 330023
2, 271, 6, 529126
5, 162, 16, 802695
2, 262, 19, 508051
2, 293, 2, 579105
5, 214, 11, 1063723
1, 235, 23, 232279
2, 51, 19, 97400
2, 101, 6, 197136
3, 135, 3, 394483
1, 214, 9, 202499
4, 56, 22, 221043
1, 290, 8, 282693
2, 98, 23, 187498
5, 275, 18, 1375024
2, 270, 0, 540730
1, 190, 11, 193784
5, 246, 24, 1226077
4, 93, 29, 362520
2, 197, 19, 378432
5, 141, 22, 695399
3, 299, 14, 898256
3, 150, 23, 441271
2, 139, 6, 273927
